wikipedia_movie_id,movie_name,box_office_revenue,runtime,languages,countries,genres,release_day,release_month,release_year
99459,Airport,100489151.0,137.0,"{'/m/02bjrlw': 'Italian Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'action', 'thriller', 'disaster', 'airplanes_and_airports']",,3.0,1970.0
35432986,Top Cat,15066652.0,90.0,{'/m/06nm1': 'Spanish Language'},"{'/m/0b90_r': 'Mexico', '/m/0jgd': 'Argentina', '/m/07ssc': 'United Kingdom'}","['comedy', 'action', 'animation', 'family']",16.0,9.0,2011.0
8448026,Eagle vs Shark,1298037.0,93.0,{'/m/02h40lc': 'English Language'},{'/m/0ctw_b': 'New Zealand'},"['world', 'comdedy', 'romance', 'comedy', 'indie']",,1.0,2007.0
3228403,Ghost in the Shell,2287714.0,85.0,"{'/m/03_9r': 'Japanese Language', '/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}","{'/m/09c7w0': 'United States of America', '/m/03_3d': 'Japan'}","['anime', 'animation', 'japanese', 'fantasy', 'action', 'thriller', 'science-fiction']",18.0,11.0,1995.0
15161999,Milk,54501383.0,128.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['lgbt', 'tragedy', 'period_piece', 'history', 'indie', 'biography', 'drama', 'political', 'biographical']",28.0,10.0,2008.0
402866,The Hunchback of Notre Dame,325338851.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['musical', 'animation', 'romance', 'drama', 'family']",21.0,6.0,1996.0
20185209,The Benny Goodman Story,2700000.0,116.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['biographical', 'musical', 'drama', 'biography']",,,1956.0
23141724,The Burning Hills,1500000.0,94.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['western'],,,1956.0
15815398,Dear Zachary: A Letter to a Son About His Father,18334.0,93.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['law', 'fiction', 'history', 'documentary', 'crime', 'biography', '&']",31.0,10.0,2008.0
23555063,Amreeka,2147715.0,96.0,"{'/m/0jzc': 'Arabic Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/047yc': 'Kuwait', '/m/0d060g': 'Canada'}","['indie', 'drama']",17.0,6.0,2009.0
24854885,You Will Meet a Tall Dark Stranger,34275987.0,98.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/06mkj': 'Spain'}","['ensemble', 'romance', 'comedy', 'indie', 'drama']",15.0,5.0,2010.0
511228,The Poseidon Adventure,93300000.0,117.0,"{'/m/03hkp': 'Hebrew Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'action', 'thriller', 'drama', 'disaster']",12.0,12.0,1972.0
3193295,The Myth of Fingerprints,458815.0,91.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['ensemble', 'family', 'comedy', 'drama']",6.0,9.0,1997.0
11715286,Witless Protection,4161625.0,97.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'action', 'adventure']",22.0,2.0,2008.0
2572919,The Good Shepherd,99480480.0,168.0,"{'/m/06b_j': 'Russian Language', '/m/02h40lc': 'English Language', '/m/04306rv': 'German Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['period_piece', 'thriller', 'drama', 'spy', 'political']",22.0,12.0,2006.0
1389264,The Missing,38364277.0,154.0,"{'/m/0gsghz': 'Apache, Western Language', '/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'suspense', 'period_piece', 'action', 'thriller', 'western', 'adaptation']",26.0,11.0,2003.0
27087967,Zebraman: Vengeful Zebra City,1270219.0,106.0,{'/m/03_9r': 'Japanese Language'},{'/m/03_3d': 'Japan'},"['action', 'japanese']",1.0,5.0,2010.0
29007186,Contagion,135458097.0,106.0,{},"{'/m/09c7w0': 'United States of America', '/m/0j1z8': 'United Arab Emirates'}","['adventure', 'action', 'thriller', 'disaster', 'science-fiction']",3.0,9.0,2011.0
2313660,Friday the 13th Part VI: Jason Lives,19472057.0,106.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['slasher', 'horror', 'cult', 'supernatural', 'teen']",1.0,8.0,1986.0
1188061,Born in East L.A.,17355263.0,85.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'comedy_of_errors', 'satire', 'parody']",21.0,8.0,1987.0
3952475,Straight Talk,21202099.0,91.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['comedy'],3.0,4.0,1992.0
25737142,Killers,98159963.0,100.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'romance', 'comedy', 'action', 'thriller']",1.0,6.0,2010.0
35729649,End of Watch,36375000.0,,{},{'/m/09c7w0': 'United States of America'},"['mystery', 'fiction', 'crime', 'thriller', 'drama']",8.0,9.0,2012.0
957792,Cats & Dogs,200687492.0,86.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0chghy': 'Australia'}",[],4.0,7.0,2001.0
3256132,"Goodbye, Columbus",22939805.0,102.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama', 'romance']",,,1969.0
2245886,Mousehunt,122417389.0,99.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'family', 'black', 'slapstick']",19.0,12.0,1997.0
2282187,The Prophecy,16115878.0,98.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'fantasy', 'horror', 'thriller', 'cult', 'supernatural']",,3.0,1995.0
2387927,The Chumscrubber,351401.0,102.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['satire', 'ensemble', 'comedy', 'indie', 'drama', 'black', 'teen']",26.0,8.0,2005.0
33577424,Spy Kids 2: Island of Lost Dreams,119723358.0,96.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'comedy', 'action', 'spy', 'family', 'science-fiction']",7.0,8.0,2002.0
1239400,The Land Before Time,84460846.0,71.0,"{'/m/064_8sq': 'French Language', '/m/03_9r': 'Japanese Language', '/m/02bjrlw': 'Italian Language', '/m/02h40lc': 'English Language', '/m/04306rv': 'German Language'}","{'/m/09c7w0': 'United States of America', '/m/03rt9': 'Ireland'}",[],18.0,11.0,1988.0
25183229,Hadewijch,62468.0,105.0,{'/m/064_8sq': 'French Language'},{'/m/0f8l9c': 'France'},"['world', 'drama']",,,2009.0
7455727,Scenes from the Class Struggle in Beverly Hills,2156471.0,95.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['lgbt', 'satire', 'comedy', 'indie', 'black']",3.0,6.0,1989.0
31941863,Red Lights,9079402.0,113.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/06mkj': 'Spain'}","['horror', 'thriller', 'drama']",20.0,1.0,2012.0
172577,Kangaroo Jack,88929111.0,99.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0chghy': 'Australia'}","['adventure', 'fiction', 'comedy', 'crime', 'picture', 'animal']",11.0,1.0,2003.0
171522,Sling Blade,34175000.0,148.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['melodrama', 'indie', 'drama']",30.0,8.0,1996.0
4429283,Hondo,4100000.0,83.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'adventure', 'western']",27.0,11.0,1953.0
24445186,Did You Hear About the Morgans?,85280250.0,103.0,"{'/m/0cjk9': 'Ukrainian Language', '/m/02bjrlw': 'Italian Language', '/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['comedy', 'drama', 'romance']",18.0,12.0,2009.0
15332396,Resident Evil: Afterlife,296221663.0,90.0,"{'/m/03_9r': 'Japanese Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}","['world', 'adventure', 'zombie', 'thrillers', 'action', 'horror', 'thriller', 'creature', 'science-fiction']",2.0,9.0,2010.0
574909,Alien Nation,32155047.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['drama', 'thriller', 'science-fiction', 'buddy']",7.0,10.0,1988.0
5638447,The Hitman,4654288.0,93.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada'}","['martial', 'adventure', 'fiction', 'arts', 'action', 'crime', 'thriller']",,,1991.0
103026,Kramer vs. Kramer,106260000.0,105.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['marriage', 'courtroom', 'hollywood', 'drama', 'new', 'family']",,,1979.0
8675614,Leprechaun 2,2260622.0,85.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['slasher', 'monster', 'horror', 'cult', 'supernatural', 'creature']",8.0,4.0,1994.0
1052246,Topsy Turvy,6201757.0,160.0,"{'/m/064_8sq': 'French Language', '/m/03_9r': 'Japanese Language', '/m/02bjrlw': 'Italian Language', '/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}",{'/m/07ssc': 'United Kingdom'},"['parody', 'musical', 'period_piece', 'romance', 'comedy', 'indie', 'drama', 'biography', 'biographical', 'costume']",3.0,12.0,1999.0
277667,Scary Movie,278019771.0,88.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['parody', 'slasher', 'gross', 'comedy', 'gross-out', 'out', 'teen']",7.0,7.0,2000.0
76366,Some Like It Hot,25000000.0,122.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['sex', 'screwball', 'romance', 'comedy', 'black-and-white']",29.0,3.0,1959.0
35669921,Shodo Girls,1394221.0,120.0,{'/m/03_9r': 'Japanese Language'},{'/m/03_3d': 'Japan'},['drama'],15.0,5.0,2010.0
2673183,Memoirs of an Invisible Man,19806514.0,99.0,{'/m/02h40lc': 'English Language'},"{'/m/0f8l9c': 'France', '/m/09c7w0': 'United States of America'}","['adventure', 'superhero', 'fantasy', 'action', 'comedy', 'drama', 'science-fiction']",,,1992.0
2810158,Barnyard,108000000.0,90.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0345h': 'Germany'}",[],4.0,8.0,2006.0
187616,The Final Countdown,16647800.0,102.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'action', 'time_travel', 'war', 'science-fiction']",1.0,8.0,1980.0
9377241,Who's Afraid of Virginia Woolf?,40000000.0,131.0,"{'/m/04h9h': 'Latin Language', '/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['marriage', 'comedy', 'black', 'drama', 'adaptation']",22.0,6.0,1966.0
2955883,Wonderland,2466444.0,99.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada'}","['mystery', 'fiction', 'period_piece', 'crime', 'thriller', 'drama']",24.0,9.0,2003.0
3673758,Night Passage,2600000.0,91.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'adventure', 'western']",,,1957.0
890407,Husbands and Wives,10555619.0,103.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['screwball', 'satire', 'romance', 'comedy', 'indie', 'drama']",18.0,9.0,1992.0
28272795,One Day,56706628.0,107.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['period_piece', 'comedy', 'drama', 'romance']",8.0,8.0,2011.0
26931217,The American,67876281.0,105.0,"{'/m/02bjrlw': 'Italian Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['suspense', 'fiction', 'crime', 'thriller', 'drama']",1.0,9.0,2010.0
9317122,Before the Devil Knows You're Dead,25032129.0,123.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['fiction', 'crime', 'thriller', 'indie', 'drama', 'family']",6.0,9.0,2007.0
17816459,I've Loved You So Long,22272176.0,110.0,{'/m/064_8sq': 'French Language'},"{'/m/0f8l9c': 'France', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}","['mystery', 'world', 'drama']",19.0,3.0,2008.0
1172977,Force 10 from Navarone,7100000.0,126.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},"['action', 'adventure', 'war', 'drama']",16.0,8.0,1978.0
2236324,Freaky Friday,160846332.0,97.0,"{'/m/0653m': 'Standard Mandarin', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['fantasy', 'comedy', 'family']",4.0,8.0,2003.0
187010,Pinocchio,84254167.0,88.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'music', 'animation', 'fantasy', 'drama', 'family']",7.0,2.0,1940.0
30874145,Diva,2678103.0,117.0,"{'/m/064_8sq': 'French Language', '/m/02h40lc': 'English Language'}",{'/m/0f8l9c': 'France'},"['mystery', 'world', 'psychological', 'romance', 'action', 'thriller', 'drama']",11.0,3.0,1981.0
193854,I Want to Live!,5641711.0,120.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['[feature]', 'courtroom', 'fiction', 'biopic', 'noir', 'crime', 'black-and-white', 'drama', 'prison']",18.0,11.0,1958.0
19887961,Agora,37828420.0,126.0,{'/m/02h40lc': 'English Language'},{'/m/06mkj': 'Spain'},"['epic', 'world', 'adventure', 'historical', 'period_piece', 'romance', 'history', 'drama', 'christian']",17.0,5.0,2009.0
2542108,Bus 174,217201.0,122.0,"{'/m/05zjd': 'Portuguese Language', '/m/02zj58': 'Brazilian Portuguese'}",{'/m/015fr': 'Brazil'},"['world', 'fiction', 'crime', 'documentary']",22.0,10.0,2002.0
14482638,Alice in Wonderland,1024299904.0,108.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['fantasy', 'adventure', 'computer_animation', 'family']",5.0,3.0,2010.0
1180124,I Was a Teenage Werewolf,2000000.0,76.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['creature', 'fiction', 'melodrama', 'horror', 'black-and-white', 'drama', 'teen', 'science-fiction', 'werewolf']",19.0,6.0,1957.0
3918828,Jane Austen's Mafia!,30143795.0,84.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'parody']",24.0,7.0,1998.0
25893091,Exit Through the Gift Shop,5308618.0,87.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['candid', 'society', 'camera', 'graphic', 'arts', 'bloopers', 'documentary', '&', 'indie', 'applied', 'culture']",5.0,3.0,2010.0
15497901,The Baader Meinhof Complex,16498827.0,150.0,"{'/m/02h40lc': 'English Language', '/m/04306rv': 'German Language'}","{'/m/0f8l9c': 'France', '/m/01mjq': 'Czech Republic', '/m/0345h': 'Germany'}","['world', 'period_piece', 'thriller', 'drama', 'political']",25.0,9.0,2008.0
950429,Swimming Pool,22441323.0,103.0,"{'/m/064_8sq': 'French Language', '/m/02h40lc': 'English Language'}","{'/m/0f8l9c': 'France', '/m/07ssc': 'United Kingdom'}","['mystery', 'erotic', 'world', 'psychological', 'fiction', 'romance', 'crime', 'thriller', 'indie', 'drama', 'erotica']",18.0,5.0,2003.0
8057560,Hilda Crane,1000000.0,87.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['drama', 'romance']",,,1956.0
3602324,The French Lieutenant's Woman,26890068.0,129.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},"['period_piece', 'drama', 'romance']",,8.0,1981.0
364541,Ernest Saves Christmas,28202109.0,91.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},[],11.0,11.0,1988.0
29471340,Arthur Christmas,147419472.0,97.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['animation', 'comedy', 'computer_animation', 'family', 'holiday']",11.0,11.0,2011.0
26581256,The Twilight Saga: Breaking Dawn - Part 1,705058657.0,117.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'romance', 'fantasy', 'drama', 'teen']",16.0,11.0,2011.0
3206129,The Court-Martial of Billy Mitchell,3000000.0,100.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['courtroom', 'biography', 'drama']",,,1955.0
1218494,Atanarjuat,5998310.0,168.0,{'/m/0322q8': 'Inuktitut'},{'/m/0d060g': 'Canada'},"['fantasy', 'drama']",13.0,5.0,2001.0
1897341,The Pianist,120072577.0,142.0,"{'/m/06b_j': 'Russian Language', '/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}","{'/m/0f8l9c': 'France', '/m/05qhw': 'Poland', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}","['history', 'biographical', 'drama', 'war']",24.0,5.0,2002.0
5788437,The Name of the Rose,77153487.0,130.0,"{'/m/04h9h': 'Latin Language', '/m/02h40lc': 'English Language'}","{'/m/0f8l9c': 'France', '/m/03rjj': 'Italy', '/m/082fr': 'West Germany', '/m/0345h': 'Germany'}","['mystery', 'world', 'detective', 'adaptation', 'fiction', 'period_piece', 'gothic', 'crime', 'thriller', 'drama', 'costume', 'whodunit']",24.0,9.0,1986.0
3947,Blue Velvet,8551228.0,120.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'fiction', 'crime', 'thriller']",,8.0,1986.0
8146797,A Rage in Harlem,10400000.0,115.0,"{'/m/02h40lc': 'English Language', '/m/0t_2': 'American English'}","{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['adventure', 'fiction', 'gangster', 'period_piece', 'comedy', 'action', 'crime', 'thriller', 'indie', 'drama', 'adaptation']",3.0,5.0,1991.0
7378213,"Ride, Vaquero!",1650000.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'western']",15.0,7.0,1953.0
14864488,Galaxy of Terror,4000000.0,81.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'horror', 'science-fiction']",,10.0,1981.0
16732594,Chicago Joe and the Showgirl,85395.0,105.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},"['fiction', 'period_piece', 'crime', 'thriller', 'drama']",27.0,7.0,1990.0
30643953,The Yellow Sea,15789762.0,156.0,"{'/m/02hwhyv': 'Korean Language', '/m/0653m': 'Standard Mandarin'}","{'/m/09c7w0': 'United States of America', '/m/03h64': 'Hong Kong', '/m/06qd3': 'South Korea'}","['fiction', 'crime', 'thriller', 'drama']",22.0,12.0,2010.0
1636672,The Two Jakes,10005969.0,138.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'neo-noir', 'fiction', 'period_piece', 'crime', 'thriller', 'drama']",,,1990.0
4211962,Life with Mikey,12440858.0,106.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'family']",,,1993.0
146908,Scarlet Street,2948386.0,102.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'fiction', 'romance', 'noir', 'crime', 'thriller', 'drama', 'black-and-white']",,,1945.0
1024448,Fat Pizza: The Movie,7888102.0,99.0,{'/m/02h40lc': 'English Language'},{'/m/0chghy': 'Australia'},['comedy'],,,2003.0
21064505,Take Out,69816.0,87.0,"{'/m/0653m': 'Standard Mandarin', '/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['indie', 'drama']",18.0,1.0,2004.0
20109381,Voices,1760707.0,84.0,{'/m/02hwhyv': 'Korean Language'},{'/m/06qd3': 'South Korea'},"['world', 'slasher', 'horror']",,,2007.0
1498491,Southland Tales,374743.0,145.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France', '/m/0345h': 'Germany'}","['ensemble', 'comedy', 'fantasy', 'thriller', 'drama', 'black', 'science-fiction']",21.0,5.0,2006.0
11929259,Saratoga,2000000.0,92.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama', 'romance']",23.0,7.0,1937.0
2259388,Session 9,378176.0,102.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'psychological', 'horror', 'thriller', 'haunted', 'house']",,7.0,2001.0
26178788,My Blue Heaven,2275000.0,96.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'musical']",,,1950.0
2345044,The Man Who Knew Too Much,4100000.0,120.0,"{'/m/064_8sq': 'French Language', '/m/0jzc': 'Arabic Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['mystery', 'suspense', 'psychological', 'gangster', 'noir', 'crime', 'thriller', 'drama']",30.0,4.0,1956.0
14329804,The Band's Visit,14555884.0,85.0,"{'/m/0jzc': 'Arabic Language', '/m/03hkp': 'Hebrew Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France', '/m/03spz': 'Israel'}","['world', 'music', 'comedy', 'slice_of_life', 'drama', 'story']",19.0,5.0,2007.0
12459069,Wedding Bell Blues,44052.0,101.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama', 'ensemble', 'romance']",18.0,10.0,1996.0
1040736,Stalingrad,152972.0,132.0,"{'/m/04306rv': 'German Language', '/m/06b_j': 'Russian Language'}","{'/m/0d0vqn': 'Sweden', '/m/0345h': 'Germany'}","['world', 'war', 'drama']",,,1993.0
29027165,Amalfi: Rewards of the Goddess,37840539.0,125.0,{'/m/03_9r': 'Japanese Language'},{'/m/03_3d': 'Japan'},"['mystery', 'japanese', 'thriller', 'drama']",18.0,7.0,2009.0
5374465,Gumby: The Movie,62372000.0,117.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},[],,,1995.0
6559480,Zatoichi,32285593.0,111.0,{'/m/03_9r': 'Japanese Language'},{'/m/03_3d': 'Japan'},"['martial', 'world', 'adventure', 'music', 'fiction', 'arts', 'japanese', 'comedy', 'action', 'crime', 'drama']",2.0,9.0,2003.0
1722156,Space Cowboys,128884132.0,124.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0chghy': 'Australia'}","['adventure', 'comedy', 'action', 'thriller', 'drama', 'buddy', 'science-fiction']",1.0,8.0,2000.0
22777559,The Railroad,28737.0,107.0,{},{'/m/06qd3': 'South Korea'},"['drama', 'romance']",10.0,5.0,2007.0
42507,In the Bedroom,43368779.0,131.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['psychological', 'fiction', 'crime', 'indie', 'drama', 'thriller']",25.0,12.0,2001.0
15248380,A Woman's Tale,405137.0,93.0,{'/m/02h40lc': 'English Language'},{'/m/0chghy': 'Australia'},['drama'],,,1991.0
26200483,Frozen Assets,376008.0,96.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['comedy'],23.0,10.0,1992.0
11347793,Persepolis,22752488.0,95.0,"{'/m/064_8sq': 'French Language', '/m/032f6': 'Persian Language', '/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}","{'/m/0f8l9c': 'France', '/m/09c7w0': 'United States of America'}","['[feature]', 'world', 'biographical', 'animation', 'period_piece', 'comedy', 'biopic', 'biography', 'drama', 'coming_of_age', 'war', 'adaptation']",27.0,6.0,2007.0
1129041,Thirteen Days,66579890.0,145.0,"{'/m/06b_j': 'Russian Language', '/m/02hxc3j': 'Romanian Language', '/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['epic', 'historical', 'fiction', 'period_piece', 'history', 'thriller', 'drama', 'docudrama', 'political', 'war']",16.0,12.0,2000.0
4410141,The Nanny Diaries,44638886.0,105.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['workplace', 'romance', 'comedy', 'drama', 'adaptation']",24.0,8.0,2007.0
33040230,Pained,4433282.0,104.0,{},{'/m/06qd3': 'South Korea'},"['drama', 'romance']",7.0,9.0,2011.0
1578168,The Dangerous Lives of Altar Boys,2036599.0,105.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['period_piece', 'comedy', 'indie', 'black', 'drama', 'coming_of_age']",17.0,5.0,2002.0
577663,Singles,18471850.0,95.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'romance']",18.0,9.0,1992.0
996094,Bullies,2995527.0,96.0,{'/m/02h40lc': 'English Language'},{'/m/0d060g': 'Canada'},"['adventure', 'psychological', 'thrillers', 'action', 'thriller', 'drama']",,,1986.0
747689,Hair,15284643.0,121.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0345h': 'Germany'}","['musical', 'lgbt', 'anti-war', 'period_piece', 'comedy', 'cult', 'drama', 'war']",14.0,3.0,1979.0
3383848,Josh and S.A.M.,1640220.0,96.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},[],24.0,11.0,1993.0
26889567,Restless,163265.0,91.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['indie', 'drama', 'romance']",6.0,4.0,2011.0
22799606,Don't Look Back,2564074.0,110.0,{'/m/064_8sq': 'French Language'},{'/m/0f8l9c': 'France'},"['world', 'thriller', 'drama']",,5.0,2009.0
17437774,Mistress,1102469.0,110.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama']",24.0,7.0,1992.0
1156559,The Station Agent,8679814.0,89.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['comedy', 'tragicomedy', 'indie', 'drama']",26.0,1.0,2003.0
4476914,The Number 23,77566815.0,101.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'suspense', 'psychological', 'thriller', 'drama']",13.0,2.0,2007.0
919005,Swing Time,2618000.0,104.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['black-and-white', 'musical']",,,1936.0
113442,The Right Stuff,21192102.0,193.0,"{'/m/02h40lc': 'English Language', '/m/06b_j': 'Russian Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'period_piece', 'history', 'drama', 'docudrama', 'adaptation']",21.0,10.0,1983.0
570428,One Million Years BC,2500000.0,91.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},"['adventure', 'motion', 'stop', 'fantasy', 'action', 'science-fiction']",30.0,12.0,1966.0
